0_42,16.53351068496704,"[(7, 17, False)]"
0_65,18.89427900314331,"[(7, 16, False)]"
0_66,16.229699850082397,"[(7, 5, False)]"
0_87,26.193626642227173,"[(7, 17, False)]"
0_177,21.332529544830322,"[(7, 14, False)]"
1_116,215.5361340045929,"[(5, 18, True)]"
2_88,169.42208099365234,"[(5, 19, True)]"
2_153,23.18034052848816,"[(7, 17, False)]"
3_6,24.830339908599854,"[(7, 7, False)]"
3_22,27.520966291427612,"[(7, 16, False)]"
3_64,27.632914066314697,"[(7, 11, False)]"
4_85,18.45866298675537,"[(7, 13, False)]"
4_90,142.7383234500885,"[(5, 18, True)]"
4_151,18.915600299835205,"[(7, 18, False)]"
4_159,40.37315535545349,"[(7, 14, False)]"
4_194,122.06585550308228,"[(5, 19, True)]"
0_66,19.501700162887573,"[(7, 5, False)]"
