1_10,32.990708351135254,"[(7, 10, True)]"
1_89,29.20819640159607,"[(7, 10, True)]"
1_150,32.26690053939819,"[(7, 10, True)]"
1_179,23.063321590423584,"[(7, 8, True)]"
3_102,49.10091161727905,"[(5, 10, True)]"
4_70,172.3982458114624,"[(1, 9, True)]"
5_147,30.546218872070312,"[(7, 10, True)]"
6_36,56.92826008796692,"[(5, 9, True)]"
6_37,73.6734082698822,"[(3, 10, True)]"
7_43,38.129525899887085,"[(3, 10, True)]"
8_21,32.18678569793701,"[(7, 9, False)]"
10_7,26.845223426818848,"[(7, 9, True)]"
10_66,146.7348508834839,"[(1, 10, True)]"
10_136,23.844502449035645,"[(7, 8, True)]"
10_199,28.116867303848267,"[(7, 10, True)]"
11_134,34.45543360710144,"[(7, 10, False)]"
11_158,38.405611753463745,"[(5, 10, True)]"
12_69,17.678697109222412,"[(7, 10, True)]"
12_162,59.71577167510986,"[(5, 9, True)]"
13_149,25.730097770690918,"[(7, 8, True)]"
14_79,35.197450160980225,"[(7, 10, False)]"
14_102,45.419697523117065,"[(5, 10, True)]"
15_39,100.02272891998291,"[(3, 9, True)]"
15_56,32.632339000701904,"[(7, 9, True)]"
15_122,83.67117714881897,"[(3, 8, True)]"
15_193,15.710983037948608,"[(7, 10, True)]"
16_19,32.67187476158142,"[(7, 10, False)]"
16_38,53.88823866844177,"[(5, 9, True)]"
17_74,66.67549586296082,"[(5, 9, True)]"
17_178,265.8013744354248,"[(3, 10, True)]"
18_36,16.962958335876465,"[(7, 10, True)]"
18_130,38.376065492630005,"[(7, 10, False)]"
18_148,69.97995257377625,"[(5, 9, True)]"
19_35,20.05266833305359,"[(7, 10, True)]"
20_193,25.744904279708862,"[(7, 10, True)]"
21_86,24.081276178359985,"[(5, 10, True)]"
22_56,55.2164843082428,"[(3, 10, True)]"
23_143,25.75354552268982,"[(7, 10, True)]"
26_36,59.31896233558655,"[(5, 10, True)]"
26_99,30.007894039154053,"[(7, 8, True)]"
27_145,37.87541317939758,"[(7, 10, True)]"
28_154,16.66629958152771,"[(7, 10, True)]"
29_178,73.43506407737732,"[(5, 10, True)]"
30_8,37.56140398979187,"[(5, 10, False)]"
30_30,23.30518364906311,"[(5, 10, True)]"
31_71,37.32323145866394,"[(7, 10, True)]"
33_141,35.5673303604126,"[(7, 10, False)]"
35_122,29.165142059326172,"[(7, 10, False)]"
35_154,40.59868502616882,"[(7, 10, True)]"
36_193,23.29667830467224,"[(7, 9, True)]"
37_13,60.21436810493469,"[(3, 10, True)]"
37_78,19.87988519668579,"[(7, 8, True)]"
37_105,41.071648836135864,"[(7, 10, False)]"
37_138,16.84938073158264,"[(7, 9, True)]"
37_184,32.39843702316284,"[(7, 10, True)]"
42_23,32.796751260757446,"[(7, 9, True)]"
42_138,32.61101055145264,"[(7, 10, True)]"
43_52,26.463464498519897,"[(7, 9, True)]"
44_158,15.88578724861145,"[(7, 10, True)]"
45_13,54.26337122917175,"[(5, 8, True)]"
45_104,32.645777463912964,"[(7, 10, False)]"
47_13,50.23140478134155,"[(5, 10, True)]"
48_142,16.374659299850464,"[(7, 10, True)]"
48_181,30.059318780899048,"[(7, 10, True)]"
48_188,16.593675136566162,"[(7, 9, True)]"
48_189,42.67081665992737,"[(5, 10, True)]"
49_84,30.083096027374268,"[(7, 10, False)]"
49_101,16.741008043289185,"[(7, 10, True)]"
