0_6,9.78952670097351,"[(5, 9, True)]"
1_57,21.429447889328003,"[(5, 10, True)]"
2_17,28.70681405067444,"[(5, 9, True)]"
2_31,11.47580885887146,"[(5, 10, True)]"
2_88,31.685046911239624,"[(5, 10, False)]"
3_152,15.863905429840088,"[(5, 10, False)]"
4_164,35.646570920944214,"[(3, 8, True)]"
5_77,22.40480899810791,"[(5, 10, True)]"
5_157,222.7840485572815,"[(1, 10, True)]"
6_163,40.2624192237854,"[(5, 10, True)]"
7_15,16.995537996292114,"[(5, 10, True)]"
7_70,27.10561513900757,"[(5, 10, True)]"
7_120,19.406928300857544,"[(5, 9, True)]"
7_142,16.349907159805298,"[(5, 10, True)]"
9_42,12.926718473434448,"[(5, 10, True)]"
9_83,32.65240550041199,"[(5, 10, True)]"
9_137,21.65919828414917,"[(5, 10, True)]"
11_73,43.41655969619751,"[(3, 9, True)]"
11_145,24.088212251663208,"[(5, 8, True)]"
12_108,17.61674976348877,"[(5, 8, True)]"
14_98,20.843072652816772,"[(5, 9, True)]"
15_155,16.66124129295349,"[(5, 9, True)]"
15_158,13.060068368911743,"[(5, 10, True)]"
16_188,13.420936346054077,"[(5, 9, True)]"
18_130,14.229416847229004,"[(5, 10, True)]"
22_60,20.448719263076782,"[(5, 8, True)]"
23_74,70.86696577072144,"[(3, 10, True)]"
23_136,28.472020626068115,"[(5, 10, True)]"
24_36,48.15476655960083,"[(3, 9, True)]"
24_38,27.905773639678955,"[(5, 8, True)]"
25_175,21.235562086105347,"[(5, 10, True)]"
25_177,13.969082355499268,"[(5, 10, False)]"
29_61,14.934038400650024,"[(5, 10, True)]"
29_188,25.330528259277344,"[(5, 7, True)]"
30_31,24.465293407440186,"[(5, 9, True)]"
32_190,18.43632698059082,"[(5, 10, True)]"
34_131,19.245348691940308,"[(5, 8, True)]"
36_192,32.29664182662964,"[(5, 9, True)]"
37_105,15.650178670883179,"[(5, 10, False)]"
39_154,21.55991268157959,"[(5, 10, False)]"
41_2,14.729133129119873,"[(5, 10, True)]"
41_81,35.505218505859375,"[(5, 10, False)]"
42_110,36.798285484313965,"[(5, 10, True)]"
45_26,15.878409385681152,"[(5, 10, True)]"
46_8,24.67154049873352,"[(5, 10, False)]"
47_199,30.021756887435913,"[(5, 10, True)]"
48_7,36.302276849746704,"[(5, 10, True)]"
48_136,15.845141172409058,"[(5, 10, True)]"
