23_116,59.808743715286255,"[(3, 19, True)]"
24_20,10.203735828399658,"[(5, 13, False)]"
24_129,12.345831632614136,"[(5, 4, False)]"
24_159,16.01856803894043,"[(5, 13, False)]"
24_171,13.024544715881348,"[(5, 18, False)]"
25_46,12.11648678779602,"[(5, 20, False)]"
25_85,30.05802321434021,"[(5, 18, False)]"
27_119,30.23336100578308,"[(5, 11, False)]"
28_49,14.00832986831665,"[(5, 16, False)]"
28_55,14.135955095291138,"[(5, 13, False)]"
28_114,14.084742784500122,"[(5, 18, False)]"
29_21,14.339553833007812,"[(5, 17, False)]"
29_103,14.598103284835815,"[(5, 14, False)]"
29_161,13.669616937637329,"[(5, 20, False)]"
30_26,11.624126195907593,"[(5, 13, False)]"
31_104,11.268713235855103,"[(5, 20, False)]"
31_123,12.528494119644165,"[(5, 16, False)]"
31_183,28.59936547279358,"[(5, 16, False)]"
32_58,11.45583724975586,"[(5, 10, False)]"
32_153,12.806950330734253,"[(5, 13, False)]"
33_58,31.872769355773926,"[(5, 17, False)]"
33_93,26.174995183944702,"[(5, 16, False)]"
33_149,17.460928916931152,"[(5, 14, False)]"
33_177,339.4484648704529,"[(1, 20, True)]"
34_64,106.01671099662781,"[(3, 16, True)]"
35_182,11.516197919845581,"[(5, 18, False)]"
37_19,11.925612688064575,"[(5, 11, False)]"
37_44,11.900413513183594,"[(5, 18, False)]"
37_81,11.522165298461914,"[(5, 15, False)]"
38_6,12.959671258926392,"[(5, 14, False)]"
38_73,12.461283445358276,"[(5, 13, False)]"
38_92,12.876541376113892,"[(5, 16, False)]"
39_86,12.526792287826538,"[(5, 2, False)]"
39_112,13.076509475708008,"[(5, 14, False)]"
40_144,13.126670122146606,"[(5, 12, False)]"
40_196,30.677627325057983,"[(5, 18, False)]"
41_153,25.924352407455444,"[(5, 12, False)]"
41_158,30.009587287902832,"[(5, 17, False)]"
42_97,13.508650064468384,"[(5, 14, False)]"
45_110,20.535922050476074,"[(5, 15, False)]"
46_68,14.128130197525024,"[(5, 7, False)]"
47_134,33.68908214569092,"[(5, 15, False)]"
47_156,33.703134536743164,"[(5, 15, False)]"
